sub_n,disp_cond,block_n,trial_n,set,distance,diag,rsq,d,c,t
6,triangle,2,20,w,2,1,0.5860487089831842,4071.504079052374,3848.4510006474948,5026.548245743667
6,triangle,2,21,h,5,2,0.5860487089831842,10207.034531513229,15836.76856674616,10207.034531513229
6,triangle,2,22,h,9,2,0.5860487089831842,11689.86626400761,13684.77759903714,12468.981242097894
6,triangle,2,24,w,14,3,0.5860487089831842,14526.724430199196,16286.0163162095,14957.122623740997
6,triangle,2,25,w,5,2,0.5860487089831842,10207.034531513229,9503.31777710912,8171.28249198705
6,triangle,2,30,h,14,1,0.5860487089831842,3019.0705400997936,5281.017250684438,3631.681107549798
6,triangle,2,31,w,9,2,0.5860487089831842,14102.609421964582,16286.0163162095,12867.963509103793
6,triangle,2,32,w,2,3,0.5860487089831842,32047.38665926946,25446.90049407734,19606.67975105391
6,triangle,2,34,h,9,3,0.5860487089831842,12076.282160399154,14957.122623740997,15836.76856674616
6,triangle,2,35,w,14,1,0.5860487089831842,5281.017250684438,5026.548245743667,10207.034531513229
6,triangle,2,38,h,2,2,0.5860487089831842,14957.122623740997,10207.034531513229,15393.80400258998
6,triangle,3,1,w,5,1,0.5860487089831842,3848.4510006474948,4778.362426110078,3216.9908772759477
6,triangle,3,2,w,2,1,0.5860487089831842,7853.981633974479,8171.28249198705,6082.123377349836
6,triangle,3,3,h,14,1,0.5860487089831842,5026.548245743667,6939.778171779855,6082.123377349836
6,triangle,3,5,h,5,3,0.5860487089831842,14957.122623740997,18145.839167134658,18626.502843133872
6,triangle,3,6,w,9,2,0.5860487089831842,11309.733552923257,14957.122623740997,12076.282160399154
6,triangle,3,10,w,5,3,0.5860487089831842,6361.7251235193335,8171.28249198705,9852.034561657589
6,triangle,3,12,h,2,3,0.5860487089831842,10207.034531513229,12076.282160399154,10935.884027146063
6,triangle,3,16,h,14,2,0.5860487089831842,6647.610054996007,9160.884177867829,10207.034531513229
6,triangle,3,17,w,14,2,0.5860487089831842,9503.31777710912,10935.884027146063,9852.034561657589
6,triangle,3,18,h,2,1,0.5860487089831842,6647.610054996007,7238.229473870885,6361.7251235193335
6,triangle,3,20,h,14,3,0.5860487089831842,20611.989400202627,19113.449704440314,18626.502843133872
6,triangle,3,22,w,2,2,0.5860487089831842,16286.0163162095,13273.228961416877,15836.76856674616
6,triangle,3,23,h,2,2,0.5860487089831842,14102.609421964582,10568.317686676066,16286.0163162095
6,triangle,3,24,w,9,1,0.5860487089831842,8494.866535306803,6939.778171779855,8494.866535306803
6,triangle,3,25,w,9,3,0.5860487089831842,13684.77759903714,11309.733552923257,12468.981242097894
6,triangle,3,26,h,9,1,0.5860487089831842,4071.504079052374,6082.123377349836,9160.884177867829
6,triangle,3,30,w,2,3,0.5860487089831842,15393.80400258998,12468.981242097894,12867.963509103793
6,triangle,3,31,h,5,2,0.5860487089831842,11689.86626400761,14526.724430199196,14957.122623740997
6,triangle,3,32,w,14,1,0.5860487089831842,5281.017250684438,6361.7251235193335,4536.459791783664
6,triangle,3,33,w,5,2,0.5860487089831842,17671.458676442588,19606.67975105391,12076.282160399154
6,triangle,3,34,h,9,3,0.5860487089831842,22167.077763729583,23235.21926595011,17203.361371057705
6,triangle,3,38,h,9,2,0.5860487089831842,14102.609421964582,20611.989400202627,11309.733552923257
6,triangle,3,39,w,14,3,0.5860487089831842,23778.71479502116,30171.855845076363,19113.449704440314
6,triangle,3,40,h,5,1,0.5860487089831842,10568.317686676066,8494.866535306803,8171.28249198705
6,triangle,4,1,w,5,2,0.5860487089831842,6939.778171779855,6647.610054996007,9852.034561657589
6,triangle,4,2,w,14,2,0.5860487089831842,17671.458676442588,10568.317686676066,14957.122623740997
6,triangle,4,3,w,14,3,0.5860487089831842,13273.228961416877,15393.80400258998,16741.547250980013
6,triangle,4,5,h,5,2,0.5860487089831842,22167.077763729583,21642.431790580074,21642.431790580074
6,triangle,4,9,w,5,1,0.5860487089831842,7853.981633974479,6647.610054996007,8171.28249198705
6,triangle,4,11,h,14,2,0.5860487089831842,25446.90049407734,24884.555409084758,28952.917895483544
6,triangle,4,12,w,2,2,0.5860487089831842,14526.724430199196,18145.839167134658,18626.502843133872
6,triangle,4,13,w,9,2,0.5860487089831842,21124.069002737757,24328.49350939935,20106.192982974673
6,triangle,4,15,h,9,3,0.5860487089831842,15393.80400258998,16741.547250980013,17671.458676442588
6,triangle,4,17,h,5,3,0.5860487089831842,20611.989400202627,19113.449704440314,24884.555409084758
6,triangle,4,18,w,9,3,0.5860487089831842,22167.077763729583,29559.245277626385,27759.11268711943
6,triangle,4,20,h,2,2,0.5860487089831842,17203.361371057705,12867.963509103793,15393.80400258998
6,triangle,4,21,w,9,1,0.5860487089831842,8171.28249198705,7238.229473870885,11689.86626400761
6,triangle,4,22,h,2,1,0.5860487089831842,12076.282160399154,17671.458676442588,9852.034561657589
6,triangle,4,23,h,14,3,0.5860487089831842,23235.21926595011,20611.989400202627,23235.21926595011
6,triangle,4,24,h,5,1,0.5860487089831842,13273.228961416877,16286.0163162095,12468.981242097894
6,triangle,4,25,h,14,1,0.5860487089831842,14957.122623740997,12076.282160399154,10935.884027146063
6,triangle,4,26,w,14,1,0.5860487089831842,6647.610054996007,5808.804816487526,5281.017250684438
6,triangle,4,27,w,5,3,0.5860487089831842,15393.80400258998,23235.21926595011,28352.873698647898
6,triangle,4,31,h,9,1,0.5860487089831842,9503.31777710912,7853.981633974479,8171.28249198705
6,triangle,4,32,h,9,2,0.5860487089831842,10207.034531513229,21642.431790580074,17671.458676442588
6,triangle,4,34,w,2,3,0.5860487089831842,23778.71479502116,19606.67975105391,17203.361371057705
6,triangle,4,35,h,2,3,0.5860487089831842,23235.21926595011,19113.449704440314,24884.555409084758
6,triangle,4,40,w,2,1,0.5860487089831842,14102.609421964582,13684.77759903714,14102.609421964582
60,triangle,1,1,h,9,1,0.8186121050797891,6647.610054996007,7238.229473870885,5281.017250684438
60,triangle,1,2,h,2,2,0.8186121050797891,12468.981242097894,15836.76856674616,13684.77759903714
60,triangle,1,3,w,2,3,0.8186121050797891,21642.431790580074,23235.21926595011,27759.11268711943
60,triangle,1,4,h,2,1,0.8186121050797891,5026.548245743667,6647.610054996007,4536.459791783664
60,triangle,1,6,w,2,2,0.8186121050797891,16286.0163162095,12076.282160399154,16741.547250980013
60,triangle,1,9,w,2,1,0.8186121050797891,8494.866535306803,6361.7251235193335,7542.96396126909
60,triangle,1,10,w,9,3,0.8186121050797891,21642.431790580074,33329.156461934144,27171.63486089811
60,triangle,1,11,w,14,2,0.8186121050797891,9852.034561657589,18145.839167134658,16286.0163162095
60,triangle,1,12,w,9,1,0.8186121050797891,8494.866535306803,7853.981633974479,11689.86626400761
60,triangle,1,14,h,14,1,0.8186121050797891,7853.981633974479,7238.229473870885,7238.229473870885
60,triangle,1,15,w,5,2,0.8186121050797891,17203.361371057705,16286.0163162095,20106.192982974673
60,triangle,1,20,h,2,3,0.8186121050797891,27171.63486089811,30790.749597833576,28952.917895483544
60,triangle,1,21,w,5,1,0.8186121050797891,6361.7251235193335,5541.769440932395,6361.7251235193335
60,triangle,1,25,w,14,3,0.8186121050797891,19606.67975105391,19113.449704440314,26015.52876437708
60,triangle,1,26,h,5,2,0.8186121050797891,12468.981242097894,12867.963509103793,12076.282160399154
60,triangle,1,29,w,5,3,0.8186121050797891,24328.49350939935,21642.431790580074,24884.555409084758
60,triangle,1,30,h,9,3,0.8186121050797891,18145.839167134658,21642.431790580074,20611.989400202627
60,triangle,1,31,h,5,1,0.8186121050797891,6361.7251235193335,6082.123377349836,6939.778171779855
60,triangle,1,33,w,9,2,0.8186121050797891,10207.034531513229,13684.77759903714,12867.963509103793
60,triangle,1,34,h,14,2,0.8186121050797891,12468.981242097894,16286.0163162095,15393.80400258998
60,triangle,1,35,w,14,1,0.8186121050797891,5281.017250684438,4536.459791783664,5808.804816487526
60,triangle,1,37,h,14,3,0.8186121050797891,10935.884027146063,15393.80400258998,16741.547250980013
60,triangle,1,38,h,5,3,0.8186121050797891,13684.77759903714,14102.609421964582,13273.228961416877
60,triangle,1,40,h,9,2,0.8186121050797891,10207.034531513229,11309.733552923257,10935.884027146063
60,triangle,2,5,w,9,1,0.8186121050797891,6647.610054996007,5808.804816487526,6361.7251235193335
60,triangle,2,6,h,5,3,0.8186121050797891,18145.839167134658,17671.458676442588,15393.80400258998
60,triangle,2,7,h,9,2,0.8186121050797891,8824.73376393373,9160.884177867829,12468.981242097894
60,triangle,2,10,w,14,3,0.8186121050797891,11309.733552923257,12468.981242097894,16741.547250980013
60,triangle,2,13,w,5,3,0.8186121050797891,17203.361371057705,16286.0163162095,15836.76856674616
60,triangle,2,14,w,5,1,0.8186121050797891,8171.28249198705,8171.28249198705,7853.981633974479
60,triangle,2,15,h,2,3,0.8186121050797891,22698.00692218624,23778.71479502116,25446.90049407734
60,triangle,2,16,h,5,1,0.8186121050797891,11689.86626400761,10935.884027146063,10935.884027146063
60,triangle,2,19,w,2,2,0.8186121050797891,11309.733552923257,12076.282160399154,12076.282160399154
60,triangle,2,20,w,5,2,0.8186121050797891,10207.034531513229,11309.733552923257,11689.86626400761
60,triangle,2,21,h,2,2,0.8186121050797891,8494.866535306803,9852.034561657589,10935.884027146063
60,triangle,2,22,h,9,3,0.8186121050797891,26015.52876437708,21642.431790580074,24328.49350939935
60,triangle,2,24,w,14,2,0.8186121050797891,9852.034561657589,12076.282160399154,12076.282160399154
60,triangle,2,25,h,14,3,0.8186121050797891,24884.555409084758,23235.21926595011,31415.926535897925
60,triangle,2,26,h,14,2,0.8186121050797891,11689.86626400761,14957.122623740997,16741.547250980013
60,triangle,2,27,w,14,1,0.8186121050797891,7853.981633974479,8171.28249198705,8171.28249198705
60,triangle,2,30,w,9,3,0.8186121050797891,16741.547250980013,21124.069002737757,14957.122623740997
60,triangle,2,31,w,2,3,0.8186121050797891,12867.963509103793,19606.67975105391,12076.282160399154
60,triangle,2,32,w,9,2,0.8186121050797891,9852.034561657589,7542.96396126909,11689.86626400761
60,triangle,2,34,h,9,1,0.8186121050797891,7542.96396126909,7853.981633974479,7542.96396126909
60,triangle,2,35,h,5,2,0.8186121050797891,10568.317686676066,12867.963509103793,11689.86626400761
60,triangle,2,37,w,2,1,0.8186121050797891,8494.866535306803,7542.96396126909,11689.86626400761
60,triangle,2,38,h,14,1,0.8186121050797891,5808.804816487526,7238.229473870885,6939.778171779855
60,triangle,2,39,h,2,1,0.8186121050797891,7853.981633974479,5808.804816487526,4536.459791783664
60,triangle,3,1,h,5,1,0.8186121050797891,9852.034561657589,9852.034561657589,10207.034531513229
60,triangle,3,4,h,2,3,0.8186121050797891,28352.873698647898,26590.44021998399,26590.44021998399
60,triangle,3,5,h,2,1,0.8186121050797891,13273.228961416877,12468.981242097894,10935.884027146063
60,triangle,3,8,h,2,2,0.8186121050797891,18626.502843133872,18145.839167134658,19113.449704440314
60,triangle,3,9,w,14,1,0.8186121050797891,11689.86626400761,11309.733552923257,8824.73376393373
60,triangle,3,11,w,2,2,0.8186121050797891,12076.282160399154,15393.80400258998,15836.76856674616
60,triangle,3,13,h,14,1,0.8186121050797891,9160.884177867829,10207.034531513229,11689.86626400761
60,triangle,3,17,h,9,1,0.8186121050797891,7238.229473870885,4071.504079052374,10568.317686676066
60,triangle,3,18,h,9,2,0.8186121050797891,15836.76856674616,14102.609421964582,11689.86626400761
60,triangle,3,19,w,9,2,0.8186121050797891,14102.609421964582,11689.86626400761,11309.733552923257
60,triangle,3,22,w,14,3,0.8186121050797891,12468.981242097894,14526.724430199196,18626.502843133872
60,triangle,3,23,h,14,2,0.8186121050797891,21124.069002737757,17671.458676442588,19606.67975105391
60,triangle,3,25,w,2,1,0.8186121050797891,11689.86626400761,11689.86626400761,14102.609421964582
60,triangle,3,26,h,14,3,0.8186121050797891,22167.077763729583,34636.059005827476,33329.156461934144
60,triangle,3,27,w,14,2,0.8186121050797891,14526.724430199196,17203.361371057705,19113.449704440314
60,triangle,3,28,w,5,2,0.8186121050797891,12076.282160399154,18145.839167134658,19606.67975105391
60,triangle,3,29,w,9,1,0.8186121050797891,7542.96396126909,6939.778171779855,8824.73376393373
60,triangle,3,30,w,5,1,0.8186121050797891,7542.96396126909,9852.034561657589,6082.123377349836
60,triangle,3,32,h,5,3,0.8186121050797891,24328.49350939935,23235.21926595011,17203.361371057705
60,triangle,3,33,h,9,3,0.8186121050797891,19606.67975105391,21124.069002737757,27759.11268711943
60,triangle,3,34,w,2,3,0.8186121050797891,19606.67975105391,14957.122623740997,20106.192982974673
60,triangle,3,35,w,9,3,0.8186121050797891,31415.926535897925,25446.90049407734,20106.192982974673
60,triangle,3,36,h,5,2,0.8186121050797891,12468.981242097894,11689.86626400761,13684.77759903714
60,triangle,3,39,w,5,3,0.8186121050797891,19606.67975105391,21124.069002737757,28952.917895483544
60,triangle,4,2,w,2,2,0.8186121050797891,12468.981242097894,12468.981242097894,12867.963509103793
60,triangle,4,3,h,2,3,0.8186121050797891,14526.724430199196,26015.52876437708,29559.245277626385
60,triangle,4,5,w,9,2,0.8186121050797891,13684.77759903714,13273.228961416877,17671.458676442588
60,triangle,4,6,h,2,1,0.8186121050797891,6361.7251235193335,5541.769440932395,6361.7251235193335
60,triangle,4,9,h,14,3,0.8186121050797891,16741.547250980013,23778.71479502116,24884.555409084758
60,triangle,4,11,h,14,1,0.8186121050797891,9160.884177867829,8824.73376393373,9160.884177867829
60,triangle,4,12,w,5,1,0.8186121050797891,12468.981242097894,9160.884177867829,10207.034531513229
60,triangle,4,13,w,14,1,0.8186121050797891,8171.28249198705,9160.884177867829,8494.866535306803
60,triangle,4,14,w,9,1,0.8186121050797891,7542.96396126909,7853.981633974479,10207.034531513229
60,triangle,4,15,h,2,2,0.8186121050797891,14102.609421964582,17203.361371057705,15393.80400258998
60,triangle,4,17,h,14,2,0.8186121050797891,13684.77759903714,10207.034531513229,17203.361371057705
60,triangle,4,18,h,5,3,0.8186121050797891,20611.989400202627,23778.71479502116,22167.077763729583
60,triangle,4,19,h,9,1,0.8186121050797891,6939.778171779855,7238.229473870885,8171.28249198705
60,triangle,4,21,w,14,2,0.8186121050797891,17203.361371057705,10935.884027146063,11309.733552923257
60,triangle,4,22,w,9,3,0.8186121050797891,13273.228961416877,11309.733552923257,13684.77759903714
60,triangle,4,23,w,5,3,0.8186121050797891,24884.555409084758,21642.431790580074,20106.192982974673
60,triangle,4,24,h,9,3,0.8186121050797891,18626.502843133872,22167.077763729583,19606.67975105391
60,triangle,4,27,w,14,3,0.8186121050797891,21124.069002737757,21124.069002737757,18145.839167134658
60,triangle,4,28,w,2,1,0.8186121050797891,7542.96396126909,6082.123377349836,8494.866535306803
60,triangle,4,29,h,9,2,0.8186121050797891,11309.733552923257,13273.228961416877,14526.724430199196
60,triangle,4,30,w,2,3,0.8186121050797891,27171.63486089811,22167.077763729583,22167.077763729583
60,triangle,4,32,w,5,2,0.8186121050797891,11309.733552923257,12076.282160399154,10207.034531513229
60,triangle,4,35,h,5,1,0.8186121050797891,9160.884177867829,9503.31777710912,8494.866535306803
60,triangle,4,37,h,5,2,0.8186121050797891,10568.317686676066,8171.28249198705,18145.839167134658
61,horizontal,1,3,w,9,1,0.5415998118896254,8171.28249198705,14526.724430199196,10935.884027146063
61,horizontal,1,4,w,9,3,0.5415998118896254,21642.431790580074,26015.52876437708,28352.873698647898
61,horizontal,1,6,w,5,1,0.5415998118896254,13273.228961416877,9852.034561657589,10568.317686676066
61,horizontal,1,7,w,14,2,0.5415998118896254,11309.733552923257,16741.547250980013,19606.67975105391
61,horizontal,1,8,w,2,2,0.5415998118896254,23778.71479502116,16741.547250980013,17671.458676442588
61,horizontal,1,9,h,5,1,0.5415998118896254,14957.122623740997,14102.609421964582,17203.361371057705
61,horizontal,1,10,h,2,3,0.5415998118896254,24328.49350939935,22698.00692218624,27171.63486089811
61,horizontal,1,11,h,14,1,0.5415998118896254,9852.034561657589,12468.981242097894,14102.609421964582
61,horizontal,1,12,h,9,3,0.5415998118896254,23235.21926595011,23235.21926595011,24328.49350939935
61,horizontal,1,13,w,2,1,0.5415998118896254,12867.963509103793,18626.502843133872,14957.122623740997
61,horizontal,1,15,w,5,2,0.5415998118896254,23778.71479502116,13273.228961416877,16741.547250980013
61,horizontal,1,17,h,2,1,0.5415998118896254,8824.73376393373,14957.122623740997,13273.228961416877
61,horizontal,1,18,h,14,2,0.5415998118896254,12867.963509103793,14102.609421964582,12468.981242097894
61,horizontal,1,20,w,2,3,0.5415998118896254,32047.38665926946,24884.555409084758,29559.245277626385
61,horizontal,1,21,h,2,2,0.5415998118896254,15836.76856674616,16741.547250980013,14526.724430199196
61,horizontal,1,22,h,9,2,0.5415998118896254,19606.67975105391,17671.458676442588,19606.67975105391
61,horizontal,1,25,h,9,1,0.5415998118896254,13273.228961416877,5541.769440932395,17203.361371057705
61,horizontal,1,30,h,14,3,0.5415998118896254,36643.53671147132,14957.122623740997,26015.52876437708
61,horizontal,1,32,h,5,2,0.5415998118896254,17203.361371057705,17203.361371057705,12076.282160399154
61,horizontal,1,33,h,5,3,0.5415998118896254,18145.839167134658,20611.989400202627,18626.502843133872
61,horizontal,1,34,w,5,3,0.5415998118896254,23778.71479502116,19113.449704440314,17671.458676442588
61,horizontal,1,35,w,14,3,0.5415998118896254,26590.44021998399,26015.52876437708,28952.917895483544
61,horizontal,1,36,w,14,1,0.5415998118896254,6082.123377349836,7853.981633974479,6082.123377349836
61,horizontal,1,38,w,9,2,0.5415998118896254,12076.282160399154,15393.80400258998,12468.981242097894
